sneakerId,brand,sneakerName,price,releaseDate,size,buyerRegion
2173,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$430,11/1/17,10,New Jersey
2174,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$405,11/1/17,11,California
2175,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$440,11/1/17,9,California
2176,Off-White,Nike-Zoom-Fly-Off-White,$499,11/1/17,8,New York
2177,Off-White,Nike-Zoom-Fly-Off-White,$425,11/1/17,10,District of Columbia
2178,Off-White,Nike-Zoom-Fly-Off-White,$525,11/1/17,15,Florida
2179,Off-White,Nike-Zoom-Fly-Off-White,$470,11/1/17,9,New York
2180,Off-White,Nike-Zoom-Fly-Off-White,$460,11/1/17,9,Ohio
2181,Off-White,Nike-Zoom-Fly-Off-White,$425,11/1/17,9.5,California
2182,Off-White,Nike-Zoom-Fly-Off-White,$420,11/1/17,8.5,New York
2183,Off-White,Nike-Zoom-Fly-Off-White,$425,11/1/17,9.5,New York
2184,Off-White,Nike-Zoom-Fly-Off-White,$475,11/1/17,9,New York
2185,Off-White,Nike-Zoom-Fly-Off-White,$700,11/1/17,15,Florida
2186,Off-White,Nike-Zoom-Fly-Off-White,$460,11/1/17,13,New York
2187,Off-White,Nike-Zoom-Fly-Off-White,$500,11/1/17,9.5,New York
2188,Off-White,Nike-Zoom-Fly-Off-White,$427,11/1/17,8.5,Massachusetts
2189,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$920,9/24/16,10.5,California
2190,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$600,11/25/17,9,Washington
2191,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$605,11/25/17,10,Washington
2192,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$569,11/25/17,7,Florida
2193,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$580,11/25/17,9.5,New York
2194,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$610,11/25/17,11,Hawaii
2195,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$620,11/25/17,11,New Jersey
2196,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$650,11/25/17,9.5,California
2197,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$550,11/25/17,5,Florida
2198,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$650,11/25/17,12,Illinois
2199,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$505,11/25/17,5.5,New Jersey
2200,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$600,11/25/17,9,California
2201,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$725,11/23/16,9.5,California
2202,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$915,2/11/17,13,Michigan
2203,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$734,2/11/17,8.5,California
2204,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$425,4/29/17,10,Texas
2205,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$480,4/29/17,13,Connecticut
2206,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$447,4/29/17,9,California
2207,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$800,11/18/17,7.5,New York
2208,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$904,11/18/17,10.5,Kentucky
2209,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$879,11/18/17,8.5,Oregon
2210,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$876,11/18/17,5,Oregon
2211,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$845,11/18/17,10,Kansas
2212,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$755,11/18/17,6.5,New York
2213,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$865,11/18/17,8.5,Florida
2214,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$990,11/18/17,12,Iowa
2215,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$878,11/18/17,9.5,New York
2216,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$860,11/18/17,10,Oregon
2217,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$850,11/18/17,9,California
2218,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,"$1,075",11/18/17,13,Texas
2219,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$926,11/18/17,11,California
2220,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$900,11/18/17,11,New York
2221,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$850,11/18/17,10,New York
2222,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$880,11/18/17,6,Oregon
2223,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$820,11/18/17,4,Texas
2224,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$901,11/18/17,5.5,New York
2225,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$840,11/18/17,9,New York
2226,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$855,11/18/17,4.5,Florida
2227,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$564,2/25/17,8.5,Wisconsin
2228,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,2/25/17,9,Utah
2229,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$601,2/25/17,10.5,Texas
2230,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,10,New York
2231,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$610,2/25/17,10.5,California
2232,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$565,2/25/17,7.5,Rhode Island
2233,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,050",9/9/17,10.5,California
2234,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,255",9/9/17,9,California
2235,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,225",9/9/17,9.5,Oregon
2236,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,200",9/9/17,10,California
2237,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,290",9/9/17,11,Utah
2238,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,137",9/9/17,9.5,California
2239,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,200",9/9/17,12,New Jersey
2240,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,290",9/9/17,10.5,New Jersey
2241,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,200",9/9/17,10,Pennsylvania
2242,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,160",9/9/17,10,New York
2243,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,275",9/9/17,10,California
2244,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,100",9/9/17,11,New Hampshire
2245,Off-White,Nike-Air-Force-1-Low-Off-White,$551,11/1/17,9,Oregon
2246,Off-White,Nike-Air-Force-1-Low-Off-White,$480,11/1/17,11,New Jersey
2247,Off-White,Nike-Air-Force-1-Low-Off-White,$530,11/1/17,10,California
2248,Off-White,Nike-Air-Force-1-Low-Off-White,$500,11/1/17,9,New York
2249,Off-White,Nike-Air-Force-1-Low-Off-White,$581,11/1/17,8.5,California
2250,Off-White,Nike-Air-Force-1-Low-Off-White,$494,11/1/17,10,California
2251,Off-White,Nike-Air-Force-1-Low-Off-White,$430,11/1/17,12,Michigan
2252,Off-White,Nike-Air-Force-1-Low-Off-White,$565,11/1/17,9,California
2253,Off-White,Nike-Air-Force-1-Low-Off-White,$480,11/1/17,8,California
2254,Off-White,Nike-Air-Force-1-Low-Off-White,$511,11/1/17,12,Texas
2255,Off-White,Nike-Air-Force-1-Low-Off-White,$550,11/1/17,9.5,New Jersey
2256,Off-White,Nike-Air-Force-1-Low-Off-White,$616,11/1/17,6,California
2257,Off-White,Nike-Air-Force-1-Low-Off-White,$462,11/1/17,10.5,California
2258,Off-White,Nike-Air-Force-1-Low-Off-White,$390,11/1/17,10.5,Massachusetts
2259,Off-White,Nike-Air-Force-1-Low-Off-White,$490,11/1/17,10,New York
2260,Off-White,Nike-Air-Force-1-Low-Off-White,$558,11/1/17,9.5,Oregon
2261,Off-White,Nike-Air-Force-1-Low-Off-White,$464,11/1/17,9.5,Massachusetts
2262,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,$710,11/4/17,11,Delaware
2263,Off-White,Nike-Air-Max-90-Off-White,$550,9/9/17,8.5,New York
2264,Off-White,Nike-Air-Max-90-Off-White,$577,9/9/17,11.5,Florida
2265,Off-White,Nike-Air-Max-90-Off-White,$564,9/9/17,10.5,Michigan
2266,Off-White,Nike-Air-Max-90-Off-White,$550,9/9/17,11.5,Texas
2267,Off-White,Nike-Air-Max-90-Off-White,$570,9/9/17,10.5,California
2268,Off-White,Nike-Air-Max-90-Off-White,$550,9/9/17,10,California
2269,Off-White,Nike-Air-Max-97-Off-White,$470,11/1/17,10,Delaware
2270,Off-White,Nike-Air-Max-97-Off-White,$520,11/1/17,9,Massachusetts
2271,Off-White,Nike-Air-Max-97-Off-White,$475,11/1/17,10,Missouri
2272,Off-White,Nike-Air-Max-97-Off-White,$480,11/1/17,10.5,California
2273,Off-White,Nike-Air-Max-97-Off-White,$520,11/1/17,8.5,California
2274,Off-White,Nike-Air-Max-97-Off-White,$530,11/1/17,10,California
2275,Off-White,Nike-Air-Max-97-Off-White,$430,11/1/17,8,California
2276,Off-White,Nike-Air-Max-97-Off-White,$503,11/1/17,12,California
2277,Off-White,Nike-Air-Max-97-Off-White,$475,11/1/17,13,New York
2278,Off-White,Nike-Air-Presto-Off-White,$899,9/9/17,11,Oregon
2279,Off-White,Nike-Air-Presto-Off-White,$981,9/9/17,8,New York
2280,Off-White,Nike-Air-Presto-Off-White,$800,9/9/17,13,Texas
2281,Off-White,Nike-Air-Presto-Off-White,$860,9/9/17,11,New York
2282,Off-White,Nike-Air-Presto-Off-White,$801,9/9/17,13,Ohio
2283,Off-White,Nike-Air-Presto-Off-White,$900,9/9/17,10,New York
2284,Off-White,Nike-Air-VaporMax-Off-White,$716,9/9/17,9.5,New York
2285,Off-White,Nike-Air-VaporMax-Off-White,$690,9/9/17,10.5,Ohio
2286,Off-White,Nike-Air-VaporMax-Off-White,$652,9/9/17,6,California
2287,Off-White,Nike-Air-VaporMax-Off-White,$713,9/9/17,8,New York
2288,Off-White,Nike-Air-VaporMax-Off-White,$650,9/9/17,7.5,New York
2289,Off-White,Nike-Air-VaporMax-Off-White,$730,9/9/17,8,New York
2290,Off-White,Nike-Air-VaporMax-Off-White,$775,9/9/17,13,North Carolina
2291,Off-White,Nike-Air-VaporMax-Off-White,$700,9/9/17,6.5,California
2292,Off-White,Nike-Blazer-Mid-Off-White,$480,9/9/17,8.5,California
2293,Off-White,Nike-Blazer-Mid-Off-White,$490,9/9/17,10,California
2294,Off-White,Nike-Blazer-Mid-Off-White,$454,9/9/17,11.5,California
2295,Off-White,Nike-Blazer-Mid-Off-White,$475,9/9/17,11.5,California
2296,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$407,11/1/17,11.5,California
2297,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$420,11/1/17,10,California
2298,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$405,11/1/17,10,Maryland
2299,Off-White,Nike-Zoom-Fly-Off-White,$400,11/1/17,11,Ohio
2300,Off-White,Nike-Zoom-Fly-Off-White,$433,11/1/17,11.5,Delaware
2301,Off-White,Nike-Zoom-Fly-Off-White,$365,11/1/17,13,Colorado
2302,Off-White,Nike-Zoom-Fly-Off-White,$475,11/1/17,11,Ohio
2303,Off-White,Nike-Zoom-Fly-Off-White,$385,11/1/17,8,California
2304,Off-White,Nike-Zoom-Fly-Off-White,$400,11/1/17,8.5,Pennsylvania
2305,Off-White,Nike-Zoom-Fly-Off-White,$350,11/1/17,6,Georgia
2306,Off-White,Nike-Zoom-Fly-Off-White,$391,11/1/17,10.5,California
2307,Off-White,Nike-Zoom-Fly-Off-White,$420,11/1/17,12,Michigan
2308,Off-White,Nike-Zoom-Fly-Off-White,$350,11/1/17,13,California
2309,Off-White,Nike-Zoom-Fly-Off-White,$360,11/1/17,13,Florida
2310,Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$723,9/24/16,7.5,Oregon
2311,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$598,11/25/17,11,California
2312,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$570,11/25/17,13,Illinois
2313,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$595,11/25/17,11,Illinois
2314,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$526,11/25/17,12,California
2315,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$562,11/25/17,11,New Jersey
2316,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$550,11/25/17,11,California
2317,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$600,11/25/17,9,Virginia
2318,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$575,11/25/17,11,Texas
2319,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$530,11/25/17,9,New York
2320,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$560,11/25/17,10.5,South Carolina
2321,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$529,11/25/17,12,Massachusetts
2322,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$600,11/25/17,9,California
2323,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$577,11/25/17,9.5,California
2324,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$595,11/25/17,9.5,California
2325,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$550,11/25/17,10,Illinois
2326,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$600,11/25/17,7.5,California
2327,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$535,11/25/17,11,California
2328,Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$538,11/25/17,5,Massachusetts
2329,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$790,2/11/17,7,Maryland
2330,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$732,2/11/17,8.5,New York
2331,Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$850,2/11/17,11.5,Massachusetts
2332,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$451,4/29/17,12,Florida
2333,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$541,4/29/17,6,New York
2334,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,4/29/17,11.5,Texas
2335,Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$430,4/29/17,10.5,Arizona
2336,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$825,11/18/17,9.5,Oregon
2337,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$915,11/18/17,11,Ohio
2338,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$787,11/18/17,8,New York
2339,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$760,11/18/17,7.5,New Jersey
2340,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$801,11/18/17,7,Massachusetts
2341,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$855,11/18/17,10,New York
2342,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$870,11/18/17,6,Delaware
2343,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$885,11/18/17,11.5,Arizona
2344,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$925,11/18/17,12,Virginia
2345,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$790,11/18/17,8.5,California
2346,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$837,11/18/17,9,California
2347,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$813,11/18/17,9.5,Georgia
2348,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$841,11/18/17,10,New York
2349,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$920,11/18/17,11,Michigan
2350,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$880,11/18/17,10,Connecticut
2351,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$860,11/18/17,11,Alabama
2352,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$770,11/18/17,8.5,Virginia
2353,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$898,11/18/17,6,Texas
2354,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,"$1,000",11/18/17,13,Florida
2355,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$786,11/18/17,7.5,New York
2356,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$838,11/18/17,9,Washington
2357,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$865,11/18/17,6,Oregon
2358,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$875,11/18/17,11.5,California
2359,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$835,11/18/17,7,California
2360,Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$806,11/18/17,10,California
2361,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$550,2/25/17,8.5,New York
2362,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$590,2/25/17,11,New York
2363,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$707,2/25/17,6,Connecticut
2364,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$550,2/25/17,8.5,New York
2365,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,9,Indiana
2366,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$555,2/25/17,9.5,California
2367,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,2/25/17,12,New York
2368,Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$570,2/25/17,9.5,Virginia
2369,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,097",9/9/17,11,New Jersey
2370,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,280",9/9/17,8,New York
2371,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,150",9/9/17,11,California
2372,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,250",9/9/17,10.5,Illinois
2373,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,600",9/9/17,7,Florida
2374,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,225",9/9/17,10.5,Georgia
2375,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,155",9/9/17,8.5,California
2376,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,162",9/9/17,9.5,New York
2377,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,250",9/9/17,9,Washington
2378,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,190",9/9/17,10.5,Massachusetts
2379,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,250",9/9/17,10.5,New York
2380,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,299",9/9/17,9.5,Utah
2381,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,300",9/9/17,10,New Jersey
2382,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$1,115",9/9/17,12,Florida
2383,Off-White,Nike-Air-Force-1-Low-Off-White,$435,11/1/17,12,Massachusetts
2384,Off-White,Nike-Air-Force-1-Low-Off-White,$460,11/1/17,12,New York
2385,Off-White,Nike-Air-Force-1-Low-Off-White,$470,11/1/17,9,New York
2386,Off-White,Nike-Air-Force-1-Low-Off-White,$500,11/1/17,10,Massachusetts
2387,Off-White,Nike-Air-Force-1-Low-Off-White,$479,11/1/17,11,California
2388,Off-White,Nike-Air-Force-1-Low-Off-White,$575,11/1/17,8,New York
2389,Off-White,Nike-Air-Force-1-Low-Off-White,$448,11/1/17,11,Ohio
2390,Off-White,Nike-Air-Force-1-Low-Off-White,$429,11/1/17,10.5,California
2391,Off-White,Nike-Air-Force-1-Low-Off-White,$491,11/1/17,8,Massachusetts
2392,Off-White,Nike-Air-Force-1-Low-Off-White,$485,11/1/17,10,New York
2393,Off-White,Nike-Air-Force-1-Low-Off-White,$520,11/1/17,10.5,Texas
2394,Off-White,Nike-Air-Force-1-Low-Off-White,$450,11/1/17,10.5,Texas
2395,Off-White,Nike-Air-Force-1-Low-Off-White,$402,11/1/17,10.5,California
2396,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,$725,11/4/17,6.5,Nevada
2397,Off-White,Nike-Air-Force-1-Low-Virgil-Abloh-Off-White-AF100,$995,11/4/17,10.5,California
2398,Off-White,Nike-Air-Max-90-Off-White,$575,9/9/17,10.5,New York
2399,Off-White,Nike-Air-Max-90-Off-White,$490,9/9/17,8.5,California
2400,Off-White,Nike-Air-Max-90-Off-White,$585,9/9/17,12,California
2401,Off-White,Nike-Air-Max-90-Off-White,$590,9/9/17,9.5,New York
2402,Off-White,Nike-Air-Max-90-Off-White,$580,9/9/17,9,Virginia
2403,Off-White,Nike-Air-Max-90-Off-White,$500,9/9/17,8.5,New Jersey
2404,Off-White,Nike-Air-Max-90-Off-White,$550,9/9/17,11.5,California
2405,Off-White,Nike-Air-Max-90-Off-White,$500,9/9/17,8.5,Florida
2406,Off-White,Nike-Air-Max-90-Off-White,$599,9/9/17,13,Florida
2407,Off-White,Nike-Air-Max-90-Off-White,$623,9/9/17,8,Texas
2408,Off-White,Nike-Air-Max-97-Off-White,$564,11/1/17,9.5,Ohio
2409,Off-White,Nike-Air-Max-97-Off-White,$530,11/1/17,12,Texas
2410,Off-White,Nike-Air-Max-97-Off-White,$474,11/1/17,11,Ohio
2411,Off-White,Nike-Air-Max-97-Off-White,$488,11/1/17,10.5,Texas
2412,Off-White,Nike-Air-Max-97-Off-White,$490,11/1/17,10,California
2413,Off-White,Nike-Air-Max-97-Off-White,$500,11/1/17,10.5,New York
2414,Off-White,Nike-Air-Max-97-Off-White,$486,11/1/17,11,California
2415,Off-White,Nike-Air-Max-97-Off-White,$525,11/1/17,9,California
2416,Off-White,Nike-Air-Max-97-Off-White,$500,11/1/17,10,New York
2417,Off-White,Nike-Air-Max-97-Off-White,$525,11/1/17,9,North Carolina
2418,Off-White,Nike-Air-Max-97-Off-White,$500,11/1/17,8,New York
2419,Off-White,Nike-Air-Max-97-Off-White,$498,11/1/17,11.5,New York
2420,Off-White,Nike-Air-Max-97-Off-White,$435,11/1/17,13,Florida
2421,Off-White,Nike-Air-Max-97-Off-White,$525,11/1/17,11,California
2422,Off-White,Nike-Air-Presto-Off-White,$900,9/9/17,10,California
2423,Off-White,Nike-Air-Presto-Off-White,$980,9/9/17,9,New York
2424,Off-White,Nike-Air-Presto-Off-White,$820,9/9/17,13,New York
2425,Off-White,Nike-Air-Presto-Off-White,$950,9/9/17,9,Texas
2426,Off-White,Nike-Air-Presto-Off-White,$836,9/9/17,13,Texas
2427,Off-White,Nike-Air-VaporMax-Off-White,$715,9/9/17,9,Ohio
2428,Off-White,Nike-Air-VaporMax-Off-White,$611,9/9/17,11,California
2429,Off-White,Nike-Air-VaporMax-Off-White,$709,9/9/17,10.5,New York
2430,Off-White,Nike-Air-VaporMax-Off-White,$660,9/9/17,9,New York
2431,Off-White,Nike-Air-VaporMax-Off-White,$686,9/9/17,11,Oregon
2432,Off-White,Nike-Air-VaporMax-Off-White,$600,9/9/17,4,New Jersey
2433,Off-White,Nike-Air-VaporMax-Off-White,$611,9/9/17,12,California
2434,Off-White,Nike-Air-VaporMax-Off-White,$602,9/9/17,6.5,California
2435,Off-White,Nike-Air-VaporMax-Off-White,$650,9/9/17,10,California
2436,Off-White,Nike-Air-VaporMax-Off-White,$649,9/9/17,12,New York
2437,Off-White,Nike-Blazer-Mid-Off-White,$525,9/9/17,11,California
2438,Off-White,Nike-Blazer-Mid-Off-White,$500,9/9/17,10,Arizona
2439,Off-White,Nike-Blazer-Mid-Off-White,$510,9/9/17,12,Maryland
2440,Off-White,Nike-Blazer-Mid-Off-White,$500,9/9/17,7,New York
2441,Off-White,Nike-Blazer-Mid-Off-White,$512,9/9/17,8,California
2442,Off-White,Nike-Blazer-Mid-Off-White,$550,9/9/17,7,Michigan
2443,Off-White,Nike-Blazer-Mid-Off-White,$490,9/9/17,13,Maryland
2444,Off-White,Nike-Blazer-Mid-Off-White,$489,9/9/17,11.5,California
2445,Off-White,Nike-Blazer-Mid-Off-White,$365,9/9/17,13,New York
2446,Off-White,Nike-Blazer-Mid-Off-White,$570,9/9/17,7,Maryland
2447,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$425,11/1/17,9,Arizona
2448,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$382,11/1/17,10,Texas
2449,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$395,11/1/17,11,New York
2450,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$400,11/1/17,11,California
2451,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$399,11/1/17,8,Texas
2452,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$390,11/1/17,9,Georgia
2453,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$385,11/1/17,10.5,New York
2454,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$470,11/1/17,11.5,Florida
2455,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$450,11/1/17,9.5,Colorado
2456,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$379,11/1/17,8,New York
2457,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$405,11/1/17,12,Texas
2458,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$368,11/1/17,8,Texas
2459,Off-White,Nike-Zoom-Fly-Off-White,$388,11/1/17,11.5,California
2460,Off-White,Nike-Zoom-Fly-Off-White,$400,11/1/17,13,Nevada
2461,Off-White,Nike-Zoom-Fly-Off-White,$415,11/1/17,10.5,California
